,YearStart,YearEnd,LocationAbbr,Topic,Question,DataValueType,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,DataValueTypeID,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Latitude,Longitude,HealthCluster
4783,2019,2019,DC,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,6.5,5.6,7.5,Overall,Overall,11,CRDPREV,,,,,38.907192,-77.036871,0
4784,2019,2019,DE,Cardiovascular Disease,High cholesterol among adults who have been screened,Crude Prevalence,35.4,33.3,37.6,Overall,Overall,10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4785,2019,2019,DC,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,12.0,10.8,13.3,Grade,Grade 10,11,CRDPREV,,,,,38.907192,-77.036871,0
4786,2019,2019,CO,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,22.0,19.1,25.2,Sex,Male,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4787,2019,2019,CO,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,3.6,2.9,4.4,Age,Age 18-44,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4788,2019,2019,CT,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,Crude Prevalence,5.7,2.1,14.5,Race/Ethnicity,"Asian, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4789,2019,2019,HI,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among high school students,Crude Prevalence,6.8,5.2,8.8,Race/Ethnicity,"Multiracial, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4790,2019,2019,GU,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,Crude Prevalence,67.7,54.3,78.7,Sex,Male,66,CRDPREV,,,,,13.444304,144.793731,3
4791,2019,2019,DC,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,Crude Prevalence,78.5,73.5,82.8,Age,Age >=65,11,CRDPREV,,,,,38.907192,-77.036871,0
4792,2019,2019,CT,Disability,Adults with any disability,Crude Prevalence,34.6,32.5,36.7,Age,Age >=65,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4793,2019,2019,CO,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among high school students,Crude Prevalence,6.5,4.0,10.5,Grade,Grade 11,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4794,2019,2019,DC,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,20.9,13.6,30.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4795,2019,2019,CT,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,30.9,21.0,43.0,Race/Ethnicity,"Multiracial, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4796,2019,2019,GA,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,Crude Prevalence,38.9,34.7,43.3,Overall,Overall,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4797,2019,2019,GA,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,Crude Prevalence,35.6,29.6,42.1,Sex,Male,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4798,2019,2019,FL,Alcohol,Alcohol use among high school students,Crude Prevalence,15.0,6.4,31.3,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4799,2019,2019,DC,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,Crude Prevalence,75.4,67.7,81.8,Race/Ethnicity,"White, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4800,2019,2019,DC,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,8.9,8.1,9.7,Sex,Female,11,CRDPREV,,,,,38.907192,-77.036871,0
4801,2019,2019,FL,Sleep,Short sleep duration among high school students,Crude Prevalence,83.3,77.4,87.9,Race/Ethnicity,"Multiracial, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4802,2019,2019,HI,Mental Health,Depression among adults,Crude Prevalence,14.0,12.4,15.8,Age,Age 18-44,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4803,2019,2019,FL,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,Crude Prevalence,26.4,19.0,35.5,Race/Ethnicity,"Multiracial, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4804,2019,2019,FL,Disability,Adults with any disability,Crude Prevalence,20.9,18.6,23.4,Age,Age 18-44,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4805,2019,2019,HI,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,Crude Prevalence,17.0,10.8,25.6,Age,Age >=65,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4806,2019,2019,CO,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,Crude Prevalence,67.5,65.3,69.6,Overall,Overall,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4807,2019,2019,DC,Arthritis,Severe joint pain among adults with arthritis,Crude Prevalence,32.4,25.1,40.5,Sex,Male,11,CRDPREV,,,,,38.907192,-77.036871,0
4808,2019,2019,CO,Cardiovascular Disease,High cholesterol among adults who have been screened,Crude Prevalence,25.1,16.8,35.7,Race/Ethnicity,"Asian, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4809,2019,2019,CT,Immunization,Influenza vaccination among adults,Crude Prevalence,54.6,52.9,56.3,Race/Ethnicity,"White, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4810,2019,2019,DE,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,Crude Prevalence,37.3,34.6,40.0,Race/Ethnicity,"White, non-Hispanic",10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4811,2019,2019,HI,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,Crude Prevalence,42.3,34.9,50.1,Race/Ethnicity,"White, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4812,2019,2019,HI,Social Determinants of Health,Health insurance coverage in the month before pregnancy among women with a recent live birth,Crude Prevalence,96.7,89.1,99.0,Race/Ethnicity,"Asian, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4813,2019,2019,GU,Alcohol,Binge drinking prevalence among adults,Crude Prevalence,15.3,10.2,22.3,Race/Ethnicity,"Multiracial, non-Hispanic",66,CRDPREV,,,,,13.444304,144.793731,3
4814,2019,2019,DC,Cardiovascular Disease,High cholesterol among adults who have been screened,Crude Prevalence,25.2,22.1,28.6,Race/Ethnicity,"White, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4815,2019,2019,CO,Social Determinants of Health,Living below 150% of the poverty threshold among all people,Crude Prevalence,20.5,16.7,24.8,Race/Ethnicity,"Multiracial, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4816,2019,2019,FL,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,Crude Prevalence,25.7,23.6,28.0,Sex,Male,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4817,2019,2019,CA,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,4.5,2.8,7.0,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4818,2019,2019,GA,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,11.8,10.6,13.2,Sex,Female,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4819,2019,2019,GA,Tobacco,Current smokeless tobacco use among high school students,Crude Prevalence,2.0,1.0,4.0,Sex,Female,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4820,2019,2019,FL,Mental Health,Frequent mental distress among adults,Crude Prevalence,15.5,13.6,17.6,Age,Age 18-44,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4821,2019,2019,HI,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,41.8,38.9,44.9,Race/Ethnicity,Hispanic,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4822,2019,2019,ID,Alcohol,Alcohol use among high school students,Crude Prevalence,28.3,24.4,32.5,Sex,Female,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
4823,2019,2019,FL,Mental Health,Depression among adults,Crude Prevalence,14.8,12.0,18.1,Race/Ethnicity,Hispanic,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4824,2019,2020,FL,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,Crude Prevalence,22.5,19.8,25.6,Sex,Female,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4825,2019,2019,FL,Social Determinants of Health,High school completion among adults aged 18-24,Crude Prevalence,83.8,78.8,87.8,Race/Ethnicity,"Multiracial, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4826,2019,2019,GA,Tobacco,Current tobacco use of any tobacco product among high school students,Crude Prevalence,27.8,23.3,32.6,Race/Ethnicity,"White, non-Hispanic",13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4827,2019,2019,CO,Mental Health,Frequent mental distress among adults,Crude Prevalence,12.5,11.5,13.6,Race/Ethnicity,"White, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4828,2019,2020,GA,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,Crude Prevalence,18.0,16.7,19.4,Overall,Overall,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4829,2019,2019,CT,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,Crude Prevalence,10.4,9.1,11.9,Age,Age >=65,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4830,2019,2019,HI,Oral Health,Preventive dental care in the 12 months before pregnancy among women with a recent live birth,Crude Prevalence,38.6,33.4,44.1,Overall,Overall,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4831,2019,2019,GU,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,Crude Prevalence,46.4,41.5,51.3,Sex,Female,66,CRDPREV,,,,,13.444304,144.793731,3
4832,2019,2019,CA,"Nutrition, Physical Activity, and Weight Status",Consumed regular soda at least one time daily among high school students,Crude Prevalence,9.0,6.5,12.4,Race/Ethnicity,"White, non-Hispanic",6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4833,2019,2019,DE,Mental Health,Frequent mental distress among adults,Crude Prevalence,11.0,8.8,13.6,Sex,Male,10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4834,2019,2019,CO,Immunization,Influenza vaccination among adults,Crude Prevalence,46.4,45.1,47.7,Overall,Overall,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4835,2019,2019,DC,Disability,Adults with any disability,Crude Prevalence,28.7,25.0,32.7,Age,Age 45-64,11,CRDPREV,,,,,38.907192,-77.036871,0
4836,2019,2019,CT,Social Determinants of Health,Health insurance coverage after pregnancy among women with a recent live birth,Crude Prevalence,98.9,95.9,99.7,Race/Ethnicity,"Asian, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4837,2019,2019,ID,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,6.2,4.0,9.7,Race/Ethnicity,Hispanic,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
4838,2019,2019,CT,Social Determinants of Health,Health insurance coverage after pregnancy among women with a recent live birth,Crude Prevalence,94.1,92.8,95.3,Overall,Overall,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4839,2019,2019,CO,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,Crude Prevalence,24.2,22.4,26.0,Age,Age >=65,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4840,2019,2019,CO,Health Status,Fair or poor self-rated health status among adults,Crude Prevalence,13.9,12.7,15.1,Sex,Male,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4841,2019,2019,DC,"Nutrition, Physical Activity, and Weight Status",Met aerobic physical activity guideline among high school students,Crude Prevalence,18.7,17.5,20.0,Sex,Male,11,CRDPREV,,,,,38.907192,-77.036871,0
4842,2019,2019,CT,Arthritis,Arthritis among adults,Crude Prevalence,27.5,25.9,29.1,Sex,Female,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4843,2019,2019,GA,Mental Health,Depression among adults,Crude Prevalence,12.1,8.0,18.0,Race/Ethnicity,Hispanic,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4844,2019,2019,HI,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,Crude Prevalence,30.4,22.0,40.3,Age,Age 18-44,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4845,2019,2019,GA,Health Status,Fair or poor self-rated health status among adults,Crude Prevalence,19.7,18.0,21.6,Sex,Female,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4846,2019,2019,CT,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,Crude Prevalence,18.5,10.9,29.6,Race/Ethnicity,"Multiracial, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4847,2019,2019,GU,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,21.7,13.8,32.5,Race/Ethnicity,"Multiracial, non-Hispanic",66,CRDPREV,,,,,13.444304,144.793731,3
4848,2019,2019,GA,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,Crude Prevalence,3.2,2.0,5.2,Overall,Overall,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4849,2019,2019,DE,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,41.6,36.5,46.9,Age,Age >=65,10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4850,2019,2019,CO,Maternal Health,Postpartum checkup among women with a recent live birth,Crude Prevalence,90.8,88.3,92.8,Overall,Overall,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4851,2019,2019,HI,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among high school students,Crude Prevalence,9.1,6.9,12.0,Grade,Grade 9,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4852,2019,2019,FL,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,Crude Prevalence,40.8,37.9,43.8,Age,Age 18-44,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4853,2019,2019,GU,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among high school students,Crude Prevalence,6.4,3.8,10.6,Race/Ethnicity,"Asian, non-Hispanic",66,CRDPREV,,,,,13.444304,144.793731,3
4854,2019,2019,CA,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,Crude Prevalence,32.7,27.9,37.8,Sex,Female,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4855,2019,2019,FL,Alcohol,Binge drinking prevalence among adults,Crude Prevalence,15.9,13.8,18.2,Age,Age 45-64,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4856,2019,2019,FL,Diabetes,Gestational diabetes among women with a recent live birth,Crude Prevalence,10.3,7.7,13.6,Race/Ethnicity,"Black, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4857,2019,2019,FL,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,17.0,11.8,23.9,Race/Ethnicity,"Multiracial, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4858,2019,2019,HI,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,3.5,2.0,6.2,Race/Ethnicity,Hispanic,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4859,2019,2019,CA,Disability,Adults with any disability,Crude Prevalence,43.3,40.8,45.8,Age,Age >=65,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4860,2019,2019,CO,Cardiovascular Disease,Taking medicine for high cholesterol among adults,Crude Prevalence,24.9,16.7,35.4,Race/Ethnicity,"Asian, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4861,2019,2019,CO,Alcohol,Alcohol use among high school students,Crude Prevalence,39.1,34.5,44.1,Grade,Grade 12,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4862,2019,2019,DC,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,Crude Prevalence,16.6,13.1,20.8,Race/Ethnicity,"Black, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4863,2019,2019,FL,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among high school students,Crude Prevalence,12.2,4.0,31.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4864,2019,2019,CT,Health Status,2 or more chronic conditions among adults,Crude Prevalence,16.7,15.4,18.1,Sex,Female,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4865,2019,2019,GU,Mental Health,Frequent mental distress among adults,Crude Prevalence,13.0,10.4,16.0,Age,Age 18-44,66,CRDPREV,,,,,13.444304,144.793731,3
4866,2019,2019,DC,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,6.1,5.5,6.8,Race/Ethnicity,"Black, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4867,2019,2019,HI,Social Determinants of Health,Routine checkup within the past year among adults,Crude Prevalence,80.3,76.4,83.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4868,2019,2019,DC,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,12.0,8.6,16.5,Race/Ethnicity,"Asian, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4869,2019,2019,FL,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,Crude Prevalence,29.3,18.3,43.2,Age,Age 18-44,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4870,2019,2019,CT,Diabetes,Diabetes among adults,Crude Prevalence,14.3,8.7,22.5,Race/Ethnicity,"Multiracial, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4871,2019,2019,ID,Arthritis,Physical inactivity among adults with arthritis,Crude Prevalence,32.3,28.3,36.6,Age,Age >=65,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
4872,2019,2019,HI,Arthritis,Activity limitation due to arthritis among adults with arthritis,Crude Prevalence,2.5,1.8,3.6,Age,Age 18-44,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4873,2019,2019,DC,Immunization,Influenza vaccination among adults,Crude Prevalence,49.7,46.1,53.2,Sex,Female,11,CRDPREV,,,,,38.907192,-77.036871,0
4874,2019,2019,ID,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,Crude Prevalence,40.2,34.3,46.4,Race/Ethnicity,"White, non-Hispanic",16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
4875,2019,2019,GA,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,7.1,6.5,7.7,Race/Ethnicity,"Black, non-Hispanic",13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4876,2019,2019,CT,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,29.6,24.7,35.1,Grade,Grade 11,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4877,2019,2019,CT,Cardiovascular Disease,High cholesterol among adults who have been screened,Crude Prevalence,38.6,36.6,40.7,Age,Age 45-64,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4878,2019,2019,FL,Mental Health,Depression among adults,Crude Prevalence,11.9,9.4,15.1,Race/Ethnicity,"Black, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4879,2019,2020,HI,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,Crude Prevalence,30.5,21.6,41.2,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4880,2019,2019,CA,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,Crude Prevalence,5.0,4.8,5.2,Sex,Male,6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4881,2019,2019,GA,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,Crude Prevalence,33.1,30.3,36.0,Age,Age >=65,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4882,2019,2019,CT,Health Status,2 or more chronic conditions among adults,Crude Prevalence,16.6,15.2,18.2,Age,Age 45-64,9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4883,2019,2019,CO,Health Status,2 or more chronic conditions among adults,Crude Prevalence,13.8,12.9,14.7,Race/Ethnicity,"White, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4884,2019,2019,HI,Tobacco,Current electronic vapor product use among high school students,Crude Prevalence,39.5,34.3,45.0,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4885,2019,2019,DC,Tobacco,Current smokeless tobacco use among high school students,Crude Prevalence,6.8,6.1,7.6,Sex,Male,11,CRDPREV,,,,,38.907192,-77.036871,0
4886,2019,2019,ID,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,Crude Prevalence,20.8,15.5,27.2,Sex,Male,16,CRDPREV,,,,,43.682630005000476,-114.3637300419997,2
4887,2019,2019,CO,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among high school students,Crude Prevalence,7.6,5.5,10.3,Sex,Male,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4888,2019,2019,GA,Alcohol,Alcohol use among high school students,Crude Prevalence,17.6,14.1,21.8,Grade,Grade 10,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4889,2019,2019,CO,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,Crude Prevalence,23.2,15.5,33.1,Race/Ethnicity,"Multiracial, non-Hispanic",8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4890,2019,2019,CA,Health Status,2 or more chronic conditions among adults,Crude Prevalence,17.5,16.3,18.8,Race/Ethnicity,"White, non-Hispanic",6,CRDPREV,,,,,37.63864012300047,-120.99999953799971,2
4891,2019,2020,DC,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,Crude Prevalence,10.5,8.2,13.4,Race/Ethnicity,"Black, non-Hispanic",11,CRDPREV,,,,,38.907192,-77.036871,0
4892,2019,2019,GA,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,8.1,5.7,11.3,Race/Ethnicity,"White, non-Hispanic",13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4893,2019,2019,GA,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,Crude Prevalence,1.1,0.4,2.6,Race/Ethnicity,"Black, non-Hispanic",13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4894,2019,2020,FL,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,Crude Prevalence,44.7,38.1,51.5,Age,Age >=65,12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4895,2019,2020,GA,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,Crude Prevalence,20.4,18.6,22.3,Sex,Female,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4896,2019,2019,CO,Health Status,2 or more chronic conditions among adults,Crude Prevalence,12.9,12.2,13.6,Overall,Overall,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4897,2019,2019,HI,Asthma,Current asthma among adults,Crude Prevalence,10.4,9.5,11.4,Overall,Overall,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4898,2019,2019,HI,Alcohol,Alcohol use among high school students,Crude Prevalence,24.1,21.6,26.9,Sex,Female,15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4899,2019,2019,CO,Disability,Adults with any disability,Crude Prevalence,15.4,13.9,17.0,Age,Age 18-44,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4900,2019,2019,GA,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,Crude Prevalence,35.7,29.2,42.8,Sex,Male,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4901,2019,2019,FL,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,16.9,14.6,19.4,Race/Ethnicity,"White, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4902,2019,2019,FL,Alcohol,Binge drinking prevalence among adults,Crude Prevalence,16.9,15.6,18.3,Race/Ethnicity,"White, non-Hispanic",12,CRDPREV,,,,,28.932040377000476,-81.92896053899966,2
4903,2019,2019,CO,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,Crude Prevalence,6.0,4.4,8.2,Overall,Overall,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
4904,2019,2019,DE,Cardiovascular Disease,High cholesterol among adults who have been screened,Crude Prevalence,34.9,20.0,53.5,Race/Ethnicity,"Multiracial, non-Hispanic",10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4905,2019,2019,DE,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,Crude Prevalence,30.8,27.2,34.6,Age,Age >=65,10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4906,2019,2019,GU,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,Crude Prevalence,42.8,25.5,62.1,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",66,CRDPREV,,,,,13.444304,144.793731,3
4907,2019,2019,CT,"Nutrition, Physical Activity, and Weight Status",Consumed vegetables less than one time daily among adults,Crude Prevalence,15.8,14.5,17.2,Race/Ethnicity,"White, non-Hispanic",9,CRDPREV,,,,,41.56266102000046,-72.64984095199964,0
4908,2019,2019,GA,"Nutrition, Physical Activity, and Weight Status","Met aerobic physical activity guideline for substantial health benefits, adults",Crude Prevalence,39.5,32.9,46.6,Race/Ethnicity,Hispanic,13,CRDPREV,,,,,32.83968109300048,-83.62758034599966,2
4909,2019,2020,DE,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,Crude Prevalence,44.5,33.4,56.3,Race/Ethnicity,"White, non-Hispanic",10,CRDPREV,,,,,39.008830667000495,-75.57774116799965,2
4910,2019,2019,DC,Alcohol,Binge drinking prevalence among high school students,Crude Prevalence,9.6,8.5,10.8,Grade,Grade 11,11,CRDPREV,,,,,38.907192,-77.036871,0
4911,2019,2019,HI,Mental Health,Frequent mental distress among adults,Crude Prevalence,10.7,9.0,12.6,Race/Ethnicity,"White, non-Hispanic",15,CRDPREV,,,,,21.304850435000446,-157.85774940299973,0
4912,2019,2019,CO,Sleep,Short sleep duration among high school students,Crude Prevalence,78.3,72.8,82.9,Race/Ethnicity,Hispanic,8,CRDPREV,,,,,38.843840757000464,-106.13361092099967,0
